Tipo Agregado;Valor m2
Casa;22.0
Apartamento;22.73
Apartamento;33.03
Apartamento;23.57
Apartamento;18.52
Apartamento;13.64
Apartamento;28.79
Apartamento;66.67
Apartamento;43.06
Apartamento;38.71
Apartamento;54.17
Apartamento;83.33
Apartamento;32.19
Apartamento;40.0
Apartamento;19.12
Apartamento;27.08
Apartamento;29.23
Apartamento;23.08
Apartamento;12.31
Apartamento;20.63
Apartamento;20.0
Apartamento;40.0
Apartamento;30.88
Apartamento;37.5
Apartamento;42.0
Apartamento;81.05
Apartamento;35.06
Apartamento;175.68
Apartamento;41.18
Apartamento;16.07
Casa;41.42
Apartamento;33.33
Casa;18.18
Apartamento;40.0
Apartamento;10.0
Apartamento;14.81
Apartamento;27.78
Apartamento;29.03
Apartamento;52.63
Apartamento;30.77
Apartamento;40.0
Apartamento;13.22
Apartamento;38.57
Apartamento;14.0
Apartamento;67.65
Apartamento;28.21
Apartamento;48.0
Apartamento;10.67
Apartamento;39.18
Apartamento;45.71
Apartamento;48.39
Apartamento;38.18
Apartamento;18.59
Apartamento;44.0
Apartamento;39.02
Apartamento;113.64
Apartamento;43.33
Apartamento;24.07
Apartamento;27.54
Apartamento;88.0
Apartamento;42.86
Apartamento;37.63
Apartamento;18.18
Apartamento;30.0
Apartamento;46.67
Apartamento;24.29
Apartamento;41.18
Apartamento;23.58
Apartamento;50.0
Apartamento;12.68
Apartamento;50.0
Apartamento;17.86
Apartamento;19.32
Apartamento;38.46
Apartamento;13.33
Apartamento;40.0
Apartamento;23.08
Apartamento;88.33
Apartamento;37.33
Casa;10.43
Apartamento;24.26
Apartamento;28.0
Apartamento;42.64
Apartamento;30.56
Apartamento;15.52
Apartamento;21.31
Apartamento;58.42
Casa;14.17
Apartamento;23.85
Apartamento;29.23
Apartamento;13.43
Apartamento;45.05
Casa;36.67
Apartamento;23.39
Casa;13.19
Apartamento;44.44
Apartamento;25.38
Apartamento;69.31
Apartamento;63.52
Apartamento;64.71
Apartamento;32.26
Apartamento;37.5
Apartamento;19.15
Apartamento;29.23
Apartamento;57.89
Apartamento;31.58
Apartamento;39.47
Apartamento;28.26
Apartamento;16.67
Apartamento;12.25
Apartamento;15.38
Apartamento;16.95
Apartamento;31.67
Apartamento;18.33
Apartamento;34.53
Apartamento;19.41
Apartamento;22.22
Apartamento;64.52
Apartamento;55.62
Apartamento;41.11
Apartamento;12.5
Apartamento;36.14
Apartamento;50.0
Apartamento;17.0
Apartamento;39.13
Apartamento;20.0
Apartamento;39.7
Apartamento;21.67
Apartamento;45.0
Apartamento;29.03
Apartamento;90.0
Apartamento;16.0
Apartamento;50.0
Apartamento;25.83
Apartamento;23.66
Apartamento;50.0
Apartamento;55.0
Apartamento;18.46
Apartamento;40.0
Apartamento;23.55
Apartamento;20.87
Apartamento;15.74
Casa;25.0
Apartamento;16.92
Apartamento;23.23
Apartamento;39.29
Apartamento;35.26
Casa;13.75
Apartamento;24.05
Apartamento;35.62
Apartamento;20.0
Casa;11.67
Apartamento;25.0
Apartamento;53.33
Apartamento;39.9
Apartamento;38.06
Apartamento;28.0
Apartamento;44.38
Apartamento;35.9
Apartamento;16.13
Apartamento;19.0
Apartamento;22.73
Apartamento;25.91
Apartamento;19.08
Apartamento;50.0
Casa;25.0
Apartamento;50.0
Apartamento;15.0
Apartamento;18.48
Apartamento;23.08
Apartamento;53.12
Apartamento;25.58
Apartamento;36.11
Apartamento;19.15
Apartamento;18.82
Apartamento;15.65
Apartamento;31.43
Apartamento;38.0
Apartamento;21.49
Apartamento;20.83
Apartamento;33.0
Apartamento;37.21
Apartamento;53.33
Apartamento;27.5
Apartamento;47.96
Casa;13.57
Apartamento;27.45
Apartamento;27.78
Apartamento;38.46
Apartamento;25.97
Apartamento;36.25
Apartamento;28.57
Apartamento;24.26
Apartamento;25.81
Apartamento;26.94
Apartamento;41.43
Apartamento;25.0
Apartamento;76.09
Apartamento;22.58
Apartamento;59.47
Apartamento;18.33
Apartamento;16.0
Apartamento;32.14
Casa;16.0
Apartamento;25.0
Apartamento;32.0
Apartamento;59.21
Apartamento;26.67
Apartamento;21.37
Apartamento;62.5
Apartamento;28.57
Apartamento;25.33
Apartamento;28.97
Apartamento;76.47
Apartamento;12.35
Apartamento;12.73
Apartamento;17.74
Apartamento;25.71
Casa;39.58
Apartamento;66.67
Apartamento;40.0
Apartamento;42.86
Apartamento;47.06
Apartamento;25.56
Apartamento;23.64
Apartamento;66.67
Apartamento;32.14
Apartamento;20.0
Apartamento;16.67
Apartamento;19.23
Apartamento;36.84
Apartamento;43.31
Apartamento;49.5
Apartamento;31.52
Apartamento;42.45
Apartamento;25.49
Casa;11.72
Apartamento;20.0
Apartamento;22.22
Apartamento;40.0
Apartamento;23.0
Apartamento;68.18
Apartamento;47.1
Apartamento;27.86
Apartamento;17.0
Apartamento;25.0
Apartamento;70.27
Apartamento;11.29
Apartamento;40.35
Apartamento;27.14
Apartamento;40.0
Apartamento;30.0
Casa;14.5
Apartamento;37.97
Apartamento;30.3
Apartamento;21.31
Apartamento;43.24
Apartamento;19.13
Apartamento;25.97
Apartamento;37.5
Apartamento;15.71
Casa;15.0
Apartamento;18.18
Apartamento;24.32
Apartamento;40.0
Apartamento;32.05
Apartamento;34.01
Apartamento;18.1
Apartamento;31.58
Apartamento;22.68
Casa;28.12
Apartamento;35.0
Apartamento;12.0
Apartamento;19.05
Apartamento;40.0
Apartamento;27.67
Apartamento;26.24
Apartamento;25.0
Apartamento;32.5
Apartamento;22.58
Apartamento;42.86
Apartamento;43.58
Apartamento;41.79
Apartamento;35.56
Apartamento;34.38
Casa;9.29
Apartamento;65.71
Apartamento;40.0
Apartamento;20.0
Apartamento;44.0
Apartamento;26.04
Apartamento;27.14
Casa;16.67
Apartamento;20.0
Apartamento;24.35
Apartamento;25.0
Apartamento;28.57
Apartamento;26.67
Apartamento;55.15
Apartamento;13.89
Apartamento;20.29
Apartamento;76.92
Apartamento;22.73
Apartamento;26.85
Apartamento;35.38
Apartamento;35.29
Casa;16.35
Apartamento;15.22
Apartamento;32.5
Apartamento;53.03
Apartamento;26.49
Apartamento;71.43
Apartamento;46.0
Apartamento;29.49
Apartamento;37.5
Apartamento;24.17
Apartamento;45.45
Apartamento;21.88
Apartamento;24.44
Apartamento;35.29
Apartamento;27.59
Apartamento;55.34
Apartamento;32.05
Apartamento;25.0
Apartamento;20.62
Apartamento;17.14
Apartamento;22.58
Apartamento;18.0
Apartamento;10.94
Casa;30.0
Apartamento;58.67
Apartamento;40.0
Apartamento;26.4
Apartamento;64.29
Apartamento;33.8
Apartamento;44.8
Apartamento;30.62
Apartamento;31.05
Apartamento;11.25
Apartamento;16.67
Apartamento;46.51
Apartamento;43.33
Apartamento;34.25
Apartamento;45.45
Apartamento;13.54
Apartamento;32.65
Apartamento;36.36
Casa;50.0
Apartamento;42.42
Apartamento;22.99
Apartamento;24.74
Apartamento;45.54
Apartamento;30.71
Apartamento;35.0
Apartamento;37.04
Apartamento;22.22
Apartamento;39.47
Apartamento;28.89
Apartamento;34.38
Apartamento;17.86
Apartamento;24.12
Apartamento;34.48
Apartamento;31.88
Apartamento;26.32
Apartamento;34.4
Apartamento;19.63
Casa;11.67
Apartamento;18.33
Apartamento;46.91
Apartamento;25.0
Apartamento;12.73
Apartamento;54.55
Apartamento;33.85
Apartamento;48.75
Apartamento;49.63
Apartamento;17.5
Apartamento;60.0
Apartamento;17.35
Apartamento;31.82
Apartamento;14.67
Apartamento;38.1
Apartamento;36.67
Apartamento;32.65
Apartamento;12.86
Apartamento;30.0
Apartamento;21.31
Apartamento;33.56
Apartamento;12.0
Apartamento;35.33
Apartamento;27.5
Apartamento;45.71
Apartamento;37.29
Apartamento;35.29
Apartamento;21.43
Apartamento;10.5
Apartamento;20.0
Apartamento;49.33
Apartamento;42.0
Apartamento;28.5
Apartamento;27.78
Apartamento;32.79
Apartamento;15.73
Apartamento;28.42
Apartamento;17.14
Apartamento;16.67
Apartamento;41.24
Apartamento;27.27
Apartamento;28.33
Apartamento;26.67
Apartamento;24.19
Apartamento;40.0
Apartamento;32.14
Apartamento;53.33
Apartamento;21.25
Apartamento;35.71
Apartamento;22.13
Apartamento;21.67
Apartamento;20.83
Apartamento;102.94
Apartamento;46.67
Apartamento;44.87
Apartamento;18.18
Apartamento;22.22
Apartamento;44.0
Apartamento;14.38
Apartamento;73.68
Apartamento;38.52
Apartamento;29.41
Apartamento;28.57
Apartamento;32.67
Apartamento;17.54
Apartamento;23.44
Apartamento;25.98
Apartamento;70.37
Casa;10.71
Apartamento;46.0
Apartamento;52.08
Apartamento;32.32
Apartamento;33.33
Apartamento;57.14
Apartamento;31.25
Apartamento;80.77
Apartamento;33.57
Apartamento;17.78
Apartamento;37.5
Apartamento;52.86
Casa;25.81
Apartamento;18.0
Apartamento;42.86
Apartamento;16.0
Apartamento;34.78
Apartamento;58.22
Apartamento;53.64
Apartamento;13.33
Apartamento;18.33
Apartamento;17.5
Apartamento;16.67
Apartamento;26.15
Apartamento;47.5
Apartamento;15.62
Apartamento;30.0
Apartamento;49.63
Apartamento;37.5
Casa;17.78
Apartamento;11.36
Apartamento;46.51
Apartamento;63.57
Apartamento;34.78
Apartamento;59.94
Apartamento;38.03
Apartamento;30.0
Apartamento;13.33
Apartamento;72.22
Apartamento;11.25
Apartamento;61.11
Apartamento;56.43
Apartamento;16.67
Apartamento;46.07
Apartamento;57.14
Apartamento;11.36
Apartamento;36.25
Apartamento;41.38
Apartamento;65.56
Casa;21.51
Apartamento;42.04
Apartamento;26.43
Apartamento;21.62
Apartamento;15.38
Apartamento;76.67
Apartamento;45.0
Apartamento;19.9
Apartamento;21.11
Apartamento;33.71
Apartamento;25.0
Apartamento;28.24
Apartamento;20.0
Apartamento;13.75
Apartamento;16.67
Apartamento;18.31
Apartamento;12.5
Casa;11.36
Apartamento;56.0
Apartamento;43.31
Apartamento;52.0
Apartamento;9.29
Apartamento;55.77
Apartamento;20.0
Apartamento;38.46
Apartamento;65.71
Apartamento;41.18
Apartamento;40.0
Apartamento;28.0
Apartamento;38.1
Apartamento;30.0
Apartamento;25.71
Apartamento;90.0
Apartamento;46.0
Apartamento;27.56
Apartamento;37.5
Casa;17.14
Apartamento;90.91
Apartamento;26.56
Apartamento;76.92
Apartamento;22.54
Apartamento;25.71
Casa;13.33
Apartamento;41.38
Apartamento;48.0
Apartamento;42.37
Casa;19.44
Apartamento;31.58
Apartamento;25.51
Apartamento;40.95
Apartamento;21.95
Apartamento;23.81
Apartamento;52.24
Apartamento;25.0
Apartamento;26.0
Apartamento;53.12
Apartamento;18.42
Apartamento;126.92
Apartamento;25.0
Apartamento;60.71
Apartamento;42.11
Apartamento;41.12
Apartamento;15.38
Apartamento;17.42
Apartamento;30.0
Apartamento;17.65
Apartamento;30.77
Apartamento;73.77
Apartamento;42.35
Apartamento;81.82
Apartamento;28.06
Apartamento;11.54
Apartamento;21.37
Apartamento;12.5
Apartamento;66.67
Apartamento;44.12
Apartamento;42.31
Apartamento;21.54
Apartamento;15.22
Apartamento;16.22
Apartamento;35.29
Apartamento;114.94
Apartamento;27.69
Apartamento;24.29
Apartamento;15.33
Apartamento;33.33
Apartamento;13.33
Apartamento;39.13
Apartamento;40.62
Apartamento;23.08
Apartamento;76.34
Apartamento;34.78
Apartamento;16.67
Apartamento;40.0
Apartamento;11.46
Apartamento;20.0
Apartamento;42.67
Apartamento;38.33
Apartamento;22.09
Apartamento;31.43
Apartamento;12.16
Apartamento;26.67
Apartamento;30.51
Apartamento;26.67
Apartamento;23.91
Apartamento;21.36
Apartamento;83.33
Apartamento;23.96
Apartamento;46.15
Apartamento;116.67
Apartamento;67.14
Apartamento;23.64
Apartamento;22.5
Apartamento;22.86
Apartamento;55.24
Apartamento;60.0
Apartamento;45.45
Apartamento;21.67
Apartamento;16.22
Apartamento;34.62
Apartamento;44.74
Apartamento;50.0
Apartamento;26.92
Casa;16.81
Apartamento;16.67
Apartamento;12.0
Apartamento;48.33
Apartamento;24.0
Apartamento;12.24
Apartamento;43.33
Apartamento;12.86
Apartamento;25.0
Apartamento;19.05
Apartamento;64.71
Apartamento;21.25
Apartamento;40.91
Apartamento;18.18
Apartamento;35.71
Apartamento;33.33
Apartamento;28.57
Apartamento;15.74
Apartamento;23.61
Apartamento;27.37
Apartamento;29.33
Apartamento;40.24
Apartamento;43.33
Apartamento;15.33
Apartamento;51.43
Apartamento;21.09
Apartamento;27.27
Apartamento;69.23
Apartamento;37.22
Apartamento;18.89
Apartamento;25.97
Apartamento;6.58
Apartamento;21.43
Apartamento;62.5
Apartamento;44.19
Apartamento;51.6
Apartamento;30.0
Apartamento;45.45
Apartamento;43.48
Casa;15.56
Apartamento;15.71
Apartamento;32.18
Apartamento;25.27
Apartamento;27.27
Apartamento;51.43
Apartamento;27.27
Apartamento;36.07
Apartamento;12.94
Apartamento;25.33
Apartamento;17.24
Apartamento;20.0
Apartamento;13.33
Apartamento;22.99
Apartamento;18.52
Apartamento;41.82
Apartamento;13.75
Apartamento;22.3
Apartamento;55.0
Apartamento;51.55
Apartamento;25.0
Apartamento;26.67
Apartamento;39.73
Apartamento;32.14
Apartamento;26.19
Apartamento;52.31
Apartamento;25.0
Apartamento;36.67
Apartamento;113.64
Apartamento;43.69
Apartamento;36.46
Apartamento;19.23
Apartamento;30.0
Apartamento;23.08
Apartamento;55.56
Apartamento;19.57
Apartamento;42.31
Apartamento;24.17
Apartamento;22.67
Apartamento;44.44
Apartamento;23.33
Apartamento;20.83
Apartamento;40.62
Apartamento;29.17
Apartamento;22.88
Apartamento;28.33
Apartamento;13.0
Apartamento;42.27
Apartamento;24.29
Apartamento;21.74
Casa;20.0
Apartamento;38.1
Apartamento;53.33
Apartamento;31.82
Apartamento;48.18
Apartamento;38.1
Apartamento;22.86
Apartamento;44.9
Apartamento;36.84
Apartamento;49.15
Apartamento;46.43
Apartamento;50.86
Apartamento;34.83
Apartamento;25.86
Apartamento;70.62
Apartamento;17.78
Casa;28.57
Apartamento;18.67
Apartamento;35.0
Apartamento;48.61
Apartamento;56.03
Apartamento;33.01
Apartamento;46.67
Apartamento;41.67
Apartamento;33.33
Apartamento;37.5
Apartamento;55.31
Apartamento;37.5
Apartamento;21.67
Apartamento;37.34
Apartamento;57.0
Apartamento;38.46
Apartamento;48.0
Apartamento;40.0
Apartamento;43.33
Casa;13.33
Apartamento;26.11
Apartamento;38.33
Apartamento;31.13
Apartamento;25.29
Apartamento;35.29
Apartamento;42.31
Apartamento;22.22
Apartamento;26.0
Apartamento;18.46
Apartamento;52.17
Apartamento;29.41
Apartamento;34.87
Apartamento;15.48
Apartamento;27.5
Apartamento;23.0
Apartamento;31.11
Apartamento;26.95
Apartamento;71.43
Apartamento;30.0
Apartamento;37.5
Apartamento;32.35
Apartamento;20.0
Apartamento;49.36
Apartamento;41.25
Casa;41.42
Apartamento;37.04
Casa;21.43
Apartamento;22.22
Apartamento;26.47
Apartamento;33.0
Apartamento;42.31
Casa;28.57
Apartamento;40.0
Apartamento;22.94
Apartamento;58.93
Apartamento;25.88
Apartamento;23.42
Apartamento;10.74
Apartamento;37.88
Apartamento;19.79
Apartamento;31.91
Apartamento;28.0
Apartamento;22.06
Casa;18.0
Apartamento;43.33
Apartamento;22.14
Apartamento;22.73
Apartamento;19.09
Casa;10.5
Apartamento;33.33
Apartamento;55.0
Apartamento;32.22
Apartamento;14.91
Apartamento;37.31
Apartamento;53.33
Apartamento;52.86
Apartamento;29.55
Apartamento;28.57
Apartamento;47.06
Apartamento;54.05
Apartamento;21.05
Casa;10.0
Apartamento;32.0
Apartamento;20.0
Apartamento;53.75
Apartamento;33.47
Apartamento;34.15
Apartamento;30.0
Apartamento;28.0
Apartamento;31.82
Apartamento;24.0
Apartamento;18.75
Apartamento;35.71
Apartamento;17.39
Apartamento;28.5
Apartamento;45.8
Apartamento;34.25
Apartamento;26.47
Apartamento;17.53
Apartamento;38.33
Apartamento;30.36
Apartamento;33.33
Apartamento;50.0
Apartamento;33.85
Apartamento;20.65
Apartamento;32.53
Apartamento;44.12
Apartamento;21.43
Apartamento;21.67
Apartamento;45.45
Apartamento;55.92
Apartamento;53.12
Apartamento;49.26
Apartamento;21.0
Apartamento;35.0
Casa;72.73
Apartamento;16.67
Apartamento;65.0
Apartamento;40.89
Casa;25.0
Apartamento;51.5
Apartamento;7.29
Apartamento;40.65
Apartamento;16.25
Apartamento;20.83
Apartamento;32.26
Apartamento;42.86
Apartamento;53.33
Apartamento;47.37
Apartamento;51.43
Apartamento;30.3
Apartamento;48.33
Apartamento;51.25
Apartamento;100.0
Apartamento;26.76
Apartamento;41.94
Apartamento;16.0
Apartamento;60.0
Apartamento;40.74
Apartamento;19.61
Apartamento;50.0
Apartamento;29.38
Apartamento;28.12
Apartamento;30.27
Apartamento;21.43
Apartamento;58.24
Apartamento;23.4
Apartamento;41.67
Apartamento;38.18
Apartamento;40.0
Apartamento;35.35
Apartamento;11.54
Apartamento;72.73
Casa;24.44
Casa;19.6
Casa;64.6
Apartamento;36.88
Apartamento;54.95
Apartamento;22.67
Apartamento;23.81
Apartamento;36.36
Casa;25.94
Casa;40.22
Apartamento;23.91
Apartamento;20.0
Apartamento;14.77
Apartamento;37.88
Apartamento;48.0
Apartamento;25.86
Apartamento;20.24
Apartamento;26.67
Casa;30.41
Apartamento;50.0
Apartamento;17.5
Apartamento;34.76
Apartamento;10.71
Apartamento;25.96
Apartamento;17.78
Apartamento;39.29
Casa;54.29
Apartamento;43.33
Apartamento;24.0
Casa;10.0
Apartamento;26.67
Apartamento;60.0
Apartamento;66.67
Apartamento;19.35
Apartamento;25.97
Apartamento;22.67
Apartamento;35.71
Apartamento;38.0
Apartamento;77.27
Apartamento;30.3
Apartamento;32.22
Apartamento;26.5
Apartamento;33.9
Apartamento;30.98
Apartamento;21.43
Apartamento;27.08
Apartamento;14.81
Apartamento;41.38
Apartamento;78.95
Apartamento;37.5
Apartamento;30.95
Apartamento;30.0
Apartamento;40.0
Apartamento;47.5
Apartamento;25.0
Apartamento;22.5
Apartamento;21.57
Apartamento;23.53
Apartamento;18.52
Apartamento;29.29
Apartamento;14.71
Apartamento;17.3
Apartamento;53.57
Apartamento;39.68
Apartamento;47.37
Apartamento;20.69
Apartamento;13.42
Apartamento;46.91
Apartamento;46.47
Apartamento;27.86
Apartamento;22.22
Apartamento;15.0
Apartamento;26.6
Apartamento;10.0
Casa;16.13
Apartamento;36.11
Apartamento;59.29
Apartamento;18.27
Apartamento;17.44
Apartamento;39.0
Apartamento;18.92
Casa;16.85
Apartamento;26.32
Apartamento;18.57
Apartamento;17.89
Apartamento;10.0
Apartamento;9.8
Apartamento;11.43
Apartamento;28.0
Apartamento;33.94
Apartamento;11.46
Apartamento;28.23
Apartamento;29.55
Apartamento;35.71
Apartamento;64.22
Casa;10.64
Apartamento;57.5
Apartamento;17.5
Apartamento;11.54
Apartamento;21.88
Apartamento;21.92
Casa;12.5
Apartamento;29.41
Apartamento;33.03
Apartamento;52.63
Apartamento;31.63
Apartamento;72.0
Apartamento;49.5
Apartamento;29.32
Apartamento;37.39
Apartamento;18.32
Apartamento;47.62
Apartamento;30.0
Apartamento;35.44
Apartamento;35.71
Apartamento;25.0
Apartamento;65.0
Apartamento;12.5
Apartamento;32.18
Apartamento;25.0
Apartamento;30.36
Apartamento;45.71
Apartamento;30.0
Apartamento;27.27
Apartamento;60.0
Apartamento;30.0
Apartamento;19.15
Apartamento;21.67
Apartamento;31.67
Apartamento;24.44
Apartamento;89.82
Apartamento;92.86
Apartamento;57.02
Casa;18.18
Apartamento;38.89
Apartamento;35.71
Apartamento;31.65
Apartamento;15.71
Apartamento;40.91
Apartamento;35.09
Apartamento;72.73
Apartamento;10.77
Casa;28.17
Apartamento;16.95
Apartamento;20.0
Apartamento;22.22
Apartamento;21.21
Apartamento;28.85
Apartamento;64.96
Apartamento;76.0
Apartamento;48.19
Apartamento;72.22
Apartamento;37.33
Apartamento;21.47
Apartamento;25.0
Apartamento;21.0
Apartamento;45.45
Apartamento;39.57
Apartamento;31.94
Apartamento;18.33
Apartamento;18.06
Apartamento;37.78
Casa;28.55
Apartamento;37.89
Apartamento;36.26
Casa;14.29
Apartamento;39.15
Apartamento;24.1
Apartamento;26.25
Apartamento;11.0
Apartamento;156.25
Apartamento;18.87
Apartamento;15.38
Apartamento;18.24
